card_id,account_id,customer_id,card_number_masked,card_type,network,issue_date,expiry_date,credit_limit,available_limit,card_status
CARD000604,ACC000323,CUST000354,XXXX-XXXX-XXXX-7786,Debit,Mastercard,2019-04-19,2024-04-19,0,0.0,Active
CARD000605,ACC000323,CUST000354,XXXX-XXXX-XXXX-7046,Credit,Mastercard,2019-09-30,2024-09-30,50000,35900.22,Blocked
CARD000606,ACC000324,CUST000060,XXXX-XXXX-XXXX-1040,Debit,RuPay,2022-12-07,2027-12-07,0,0.0,Active
CARD000607,ACC000324,CUST000060,XXXX-XXXX-XXXX-2037,Credit,RuPay,2023-06-28,2028-06-28,500000,277805.81,Active
CARD000608,ACC000325,CUST000179,XXXX-XXXX-XXXX-8039,Debit,Visa,2024-02-27,2029-02-27,0,0.0,Active
CARD000609,ACC000325,CUST000179,XXXX-XXXX-XXXX-9967,Credit,RuPay,2024-08-17,2029-08-17,200000,84031.89,Active
CARD000610,ACC000326,CUST000012,XXXX-XXXX-XXXX-8951,Debit,Mastercard,2020-12-01,2025-12-01,0,0.0,Active
CARD000611,ACC000326,CUST000012,XXXX-XXXX-XXXX-8529,Credit,Visa,2021-10-20,2026-10-20,50000,48392.0,Active
CARD000612,ACC000327,CUST000219,XXXX-XXXX-XXXX-3588,Debit,Mastercard,2023-08-14,2028-08-14,0,0.0,Active
CARD000613,ACC000327,CUST000219,XXXX-XXXX-XXXX-5945,Credit,Visa,2023-10-23,2028-10-23,500000,429188.63,Active
CARD000614,ACC000328,CUST000378,XXXX-XXXX-XXXX-5489,Debit,Visa,2023-11-23,2028-11-23,0,0.0,Active
CARD000615,ACC000328,CUST000378,XXXX-XXXX-XXXX-3711,Credit,Visa,2024-10-22,2029-10-22,200000,188461.13,Active
CARD000616,ACC000329,CUST000361,XXXX-XXXX-XXXX-4836,Debit,Mastercard,2020-03-01,2025-03-01,0,0.0,Active
CARD000617,ACC000329,CUST000361,XXXX-XXXX-XXXX-2276,Credit,Visa,2020-11-21,2025-11-21,50000,49961.98,Active
CARD000618,ACC000330,CUST000135,XXXX-XXXX-XXXX-8291,Debit,Visa,2022-07-23,2027-07-23,0,0.0,Active
CARD000619,ACC000330,CUST000135,XXXX-XXXX-XXXX-3165,Credit,Mastercard,2023-03-10,2028-03-10,200000,85604.74,Active
CARD000620,ACC000331,CUST000181,XXXX-XXXX-XXXX-2463,Debit,RuPay,2022-05-15,2027-05-15,0,0.0,Active
CARD000621,ACC000331,CUST000181,XXXX-XXXX-XXXX-3246,Credit,Mastercard,2022-11-02,2027-11-02,50000,39032.7,Active
CARD000622,ACC000332,CUST000123,XXXX-XXXX-XXXX-3181,Debit,RuPay,2020-08-26,2025-08-26,0,0.0,Expired
CARD000623,ACC000332,CUST000123,XXXX-XXXX-XXXX-1138,Credit,RuPay,2021-06-16,2026-06-16,100000,95211.19,Active
CARD000624,ACC000333,CUST000217,XXXX-XXXX-XXXX-6753,Debit,RuPay,2020-12-24,2025-12-24,0,0.0,Active
CARD000625,ACC000333,CUST000217,XXXX-XXXX-XXXX-8248,Credit,Visa,2021-11-20,2026-11-20,100000,35607.41,Active
CARD000626,ACC000334,CUST000432,XXXX-XXXX-XXXX-3293,Debit,Visa,2023-01-13,2028-01-13,0,0.0,Active
CARD000627,ACC000334,CUST000432,XXXX-XXXX-XXXX-6152,Credit,Visa,2023-09-16,2028-09-16,500000,376962.53,Active
CARD000628,ACC000335,CUST000288,XXXX-XXXX-XXXX-2380,Debit,Visa,2024-07-27,2029-07-27,0,0.0,Active
CARD000629,ACC000335,CUST000288,XXXX-XXXX-XXXX-5942,Credit,Visa,2024-08-19,2029-08-19,200000,90944.25,Active
CARD000630,ACC000336,CUST000290,XXXX-XXXX-XXXX-4090,Debit,RuPay,2022-04-27,2027-04-27,0,0.0,Active
CARD000631,ACC000336,CUST000290,XXXX-XXXX-XXXX-9108,Credit,Mastercard,2022-09-10,2027-09-10,50000,22566.94,Active
CARD000632,ACC000337,CUST000235,XXXX-XXXX-XXXX-2163,Debit,RuPay,2024-08-05,2029-08-05,0,0.0,Active
CARD000633,ACC000337,CUST000235,XXXX-XXXX-XXXX-3162,Credit,Mastercard,2025-01-29,2030-01-29,50000,15459.11,Active
CARD000634,ACC000338,CUST000279,XXXX-XXXX-XXXX-7895,Debit,Mastercard,2019-07-08,2024-07-08,0,0.0,Active
CARD000635,ACC000339,CUST000425,XXXX-XXXX-XXXX-8717,Debit,Visa,2019-05-18,2024-05-18,0,0.0,Active
CARD000636,ACC000339,CUST000425,XXXX-XXXX-XXXX-1652,Credit,Visa,2019-09-30,2024-09-30,50000,49517.23,Blocked
CARD000637,ACC000340,CUST000444,XXXX-XXXX-XXXX-9300,Debit,Mastercard,2021-09-09,2026-09-09,0,0.0,Active
CARD000638,ACC000340,CUST000444,XXXX-XXXX-XXXX-2350,Credit,RuPay,2022-04-20,2027-04-20,500000,351748.67,Active
CARD000639,ACC000341,CUST000364,XXXX-XXXX-XXXX-3501,Debit,Mastercard,2020-08-12,2025-08-12,0,0.0,Active
CARD000640,ACC000341,CUST000364,XXXX-XXXX-XXXX-3545,Credit,RuPay,2020-12-05,2025-12-05,50000,32104.34,Active
CARD000641,ACC000342,CUST000273,XXXX-XXXX-XXXX-2083,Debit,Mastercard,2022-09-05,2027-09-05,0,0.0,Active
CARD000642,ACC000342,CUST000273,XXXX-XXXX-XXXX-8118,Credit,Visa,2022-10-31,2027-10-31,100000,95946.58,Active
CARD000643,ACC000343,CUST000461,XXXX-XXXX-XXXX-1901,Debit,Mastercard,2023-09-01,2028-09-01,0,0.0,Active
CARD000644,ACC000343,CUST000461,XXXX-XXXX-XXXX-1185,Credit,Visa,2023-11-21,2028-11-21,100000,91638.99,Active
CARD000645,ACC000344,CUST000444,XXXX-XXXX-XXXX-9568,Debit,RuPay,2022-08-23,2027-08-23,0,0.0,Active
CARD000646,ACC000345,CUST000296,XXXX-XXXX-XXXX-5247,Debit,Visa,2023-04-09,2028-04-09,0,0.0,Active
CARD000647,ACC000345,CUST000296,XXXX-XXXX-XXXX-1480,Credit,Mastercard,2023-06-15,2028-06-15,200000,97388.98,Active
CARD000648,ACC000346,CUST000207,XXXX-XXXX-XXXX-9582,Debit,Visa,2023-02-28,2028-02-28,0,0.0,Active
CARD000649,ACC000346,CUST000207,XXXX-XXXX-XXXX-6900,Credit,Visa,2023-12-08,2028-12-08,50000,32634.84,Active
CARD000650,ACC000347,CUST000397,XXXX-XXXX-XXXX-3734,Debit,Mastercard,2024-03-10,2029-03-10,0,0.0,Active
CARD000651,ACC000347,CUST000397,XXXX-XXXX-XXXX-4742,Credit,RuPay,2024-05-20,2029-05-20,50000,18700.61,Active
CARD000652,ACC000348,CUST000496,XXXX-XXXX-XXXX-1201,Debit,Visa,2022-01-05,2027-01-05,0,0.0,Active
CARD000653,ACC000348,CUST000496,XXXX-XXXX-XXXX-3932,Credit,Visa,2022-04-20,2027-04-20,200000,146382.87,Active
CARD000654,ACC000349,CUST000290,XXXX-XXXX-XXXX-7870,Debit,Visa,2019-08-16,2024-08-16,0,0.0,Active
CARD000655,ACC000349,CUST000290,XXXX-XXXX-XXXX-5444,Credit,Visa,2020-01-27,2025-01-27,500000,179450.83,Active
CARD000656,ACC000350,CUST000064,XXXX-XXXX-XXXX-9225,Debit,RuPay,2024-02-16,2029-02-16,0,0.0,Active
CARD000657,ACC000350,CUST000064,XXXX-XXXX-XXXX-1752,Credit,Mastercard,2024-12-03,2029-12-03,100000,84377.05,Active
CARD000658,ACC000351,CUST000466,XXXX-XXXX-XXXX-5625,Debit,Mastercard,2020-10-27,2025-10-27,0,0.0,Active
CARD000659,ACC000351,CUST000466,XXXX-XXXX-XXXX-5777,Credit,RuPay,2021-02-22,2026-02-22,500000,497210.79,Active
CARD000660,ACC000352,CUST000341,XXXX-XXXX-XXXX-4974,Debit,Mastercard,2023-07-05,2028-07-05,0,0.0,Active
CARD000661,ACC000352,CUST000341,XXXX-XXXX-XXXX-9954,Credit,Visa,2023-10-20,2028-10-20,500000,150774.51,Active
CARD000662,ACC000353,CUST000047,XXXX-XXXX-XXXX-7718,Debit,Visa,2024-06-05,2029-06-05,0,0.0,Active
CARD000663,ACC000353,CUST000047,XXXX-XXXX-XXXX-6488,Credit,Visa,2024-06-10,2029-06-10,200000,110968.14,Active
CARD000664,ACC000354,CUST000005,XXXX-XXXX-XXXX-6038,Debit,Visa,2020-05-20,2025-05-20,0,0.0,Active
CARD000665,ACC000355,CUST000046,XXXX-XXXX-XXXX-7878,Debit,Mastercard,2022-07-14,2027-07-14,0,0.0,Blocked
CARD000666,ACC000355,CUST000046,XXXX-XXXX-XXXX-1719,Credit,Visa,2022-09-22,2027-09-22,100000,50184.33,Active
CARD000667,ACC000356,CUST000386,XXXX-XXXX-XXXX-7767,Debit,RuPay,2020-08-24,2025-08-24,0,0.0,Active
CARD000668,ACC000356,CUST000386,XXXX-XXXX-XXXX-2565,Credit,RuPay,2020-10-20,2025-10-20,500000,158905.82,Active
CARD000669,ACC000357,CUST000226,XXXX-XXXX-XXXX-7461,Debit,Visa,2020-10-08,2025-10-08,0,0.0,Active
CARD000670,ACC000357,CUST000226,XXXX-XXXX-XXXX-4879,Credit,Mastercard,2020-12-17,2025-12-17,50000,34775.6,Active
CARD000671,ACC000358,CUST000460,XXXX-XXXX-XXXX-7438,Debit,RuPay,2023-05-02,2028-05-02,0,0.0,Active
CARD000672,ACC000358,CUST000460,XXXX-XXXX-XXXX-4827,Credit,Visa,2023-10-08,2028-10-08,200000,155471.92,Blocked
CARD000673,ACC000359,CUST000142,XXXX-XXXX-XXXX-2785,Debit,Visa,2022-03-17,2027-03-17,0,0.0,Active
CARD000674,ACC000359,CUST000142,XXXX-XXXX-XXXX-2978,Credit,RuPay,2022-11-06,2027-11-06,500000,336880.71,Active
CARD000675,ACC000360,CUST000266,XXXX-XXXX-XXXX-4401,Debit,Mastercard,2023-06-17,2028-06-17,0,0.0,Active
CARD000676,ACC000360,CUST000266,XXXX-XXXX-XXXX-3582,Credit,RuPay,2023-08-08,2028-08-08,200000,80652.49,Active
CARD000677,ACC000361,CUST000123,XXXX-XXXX-XXXX-1660,Debit,Visa,2024-08-30,2029-08-30,0,0.0,Active
CARD000678,ACC000361,CUST000123,XXXX-XXXX-XXXX-6828,Credit,Mastercard,2025-01-12,2030-01-12,200000,179234.67,Active
CARD000679,ACC000362,CUST000185,XXXX-XXXX-XXXX-5896,Debit,Mastercard,2023-10-11,2028-10-11,0,0.0,Active
CARD000680,ACC000362,CUST000185,XXXX-XXXX-XXXX-8408,Credit,RuPay,2024-05-14,2029-05-14,100000,97824.25,Active
CARD000681,ACC000363,CUST000395,XXXX-XXXX-XXXX-2551,Debit,Mastercard,2019-03-05,2024-03-05,0,0.0,Active
CARD000682,ACC000364,CUST000204,XXXX-XXXX-XXXX-3290,Debit,Visa,2024-09-08,2029-09-08,0,0.0,Active
CARD000683,ACC000364,CUST000204,XXXX-XXXX-XXXX-7098,Credit,RuPay,2025-04-06,2030-04-06,100000,90849.93,Active
CARD000684,ACC000365,CUST000276,XXXX-XXXX-XXXX-2376,Debit,RuPay,2022-07-13,2027-07-13,0,0.0,Active
CARD000685,ACC000365,CUST000276,XXXX-XXXX-XXXX-4239,Credit,RuPay,2022-08-25,2027-08-25,50000,49236.99,Active
CARD000686,ACC000366,CUST000275,XXXX-XXXX-XXXX-2506,Debit,Mastercard,2019-10-02,2024-10-02,0,0.0,Active
CARD000687,ACC000366,CUST000275,XXXX-XXXX-XXXX-8096,Credit,RuPay,2020-08-16,2025-08-16,500000,482276.8,Active
CARD000688,ACC000367,CUST000030,XXXX-XXXX-XXXX-7270,Debit,RuPay,2020-04-20,2025-04-20,0,0.0,Active
CARD000689,ACC000367,CUST000030,XXXX-XXXX-XXXX-5505,Credit,Mastercard,2020-08-23,2025-08-23,200000,169939.75,Active
CARD000690,ACC000368,CUST000337,XXXX-XXXX-XXXX-1567,Debit,RuPay,2020-07-20,2025-07-20,0,0.0,Active
CARD000691,ACC000369,CUST000401,XXXX-XXXX-XXXX-5835,Debit,Mastercard,2023-03-11,2028-03-11,0,0.0,Active
CARD000692,ACC000369,CUST000401,XXXX-XXXX-XXXX-7275,Credit,Visa,2023-08-24,2028-08-24,500000,478657.33,Active
CARD000693,ACC000370,CUST000061,XXXX-XXXX-XXXX-9614,Debit,Visa,2023-11-14,2028-11-14,0,0.0,Active
CARD000694,ACC000370,CUST000061,XXXX-XXXX-XXXX-8859,Credit,RuPay,2024-05-25,2029-05-25,50000,15370.87,Active
CARD000695,ACC000371,CUST000322,XXXX-XXXX-XXXX-9231,Debit,Mastercard,2023-01-26,2028-01-26,0,0.0,Active
CARD000696,ACC000371,CUST000322,XXXX-XXXX-XXXX-4588,Credit,Visa,2023-12-16,2028-12-16,100000,98175.59,Active
CARD000697,ACC000372,CUST000131,XXXX-XXXX-XXXX-5602,Debit,Visa,2020-05-11,2025-05-11,0,0.0,Active
CARD000698,ACC000372,CUST000131,XXXX-XXXX-XXXX-4813,Credit,Visa,2021-03-12,2026-03-12,500000,314698.7,Active
CARD000699,ACC000373,CUST000007,XXXX-XXXX-XXXX-4951,Debit,Mastercard,2023-05-09,2028-05-09,0,0.0,Active
CARD000700,ACC000374,CUST000412,XXXX-XXXX-XXXX-1916,Debit,Visa,2023-10-09,2028-10-09,0,0.0,Active
CARD000701,ACC000374,CUST000412,XXXX-XXXX-XXXX-3885,Credit,Visa,2024-01-10,2029-01-10,500000,375818.38,Active
CARD000702,ACC000375,CUST000139,XXXX-XXXX-XXXX-6878,Debit,RuPay,2020-05-29,2025-05-29,0,0.0,Active
CARD000703,ACC000375,CUST000139,XXXX-XXXX-XXXX-3328,Credit,RuPay,2021-03-18,2026-03-18,200000,67341.78,Blocked
CARD000704,ACC000376,CUST000265,XXXX-XXXX-XXXX-9064,Debit,RuPay,2019-11-05,2024-11-05,0,0.0,Active
CARD000705,ACC000376,CUST000265,XXXX-XXXX-XXXX-4811,Credit,RuPay,2019-12-07,2024-12-07,500000,486712.69,Active
CARD000706,ACC000377,CUST000045,XXXX-XXXX-XXXX-8831,Debit,Visa,2021-04-17,2026-04-17,0,0.0,Active
CARD000707,ACC000377,CUST000045,XXXX-XXXX-XXXX-3907,Credit,Mastercard,2021-10-22,2026-10-22,100000,43548.82,Active
CARD000708,ACC000378,CUST000238,XXXX-XXXX-XXXX-3320,Debit,Visa,2021-03-15,2026-03-15,0,0.0,Active
CARD000709,ACC000378,CUST000238,XXXX-XXXX-XXXX-7481,Credit,RuPay,2021-10-18,2026-10-18,200000,65521.77,Active
CARD000710,ACC000379,CUST000210,XXXX-XXXX-XXXX-6285,Debit,Visa,2019-02-18,2024-02-18,0,0.0,Blocked
CARD000711,ACC000379,CUST000210,XXXX-XXXX-XXXX-6198,Credit,Visa,2019-11-15,2024-11-15,500000,222855.12,Active
CARD000712,ACC000380,CUST000373,XXXX-XXXX-XXXX-6846,Debit,Visa,2021-09-19,2026-09-19,0,0.0,Active
CARD000713,ACC000380,CUST000373,XXXX-XXXX-XXXX-3086,Credit,Visa,2022-03-01,2027-03-01,100000,73513.11,Active
CARD000714,ACC000381,CUST000365,XXXX-XXXX-XXXX-7415,Debit,RuPay,2021-09-05,2026-09-05,0,0.0,Active
CARD000715,ACC000381,CUST000365,XXXX-XXXX-XXXX-4619,Credit,RuPay,2022-07-15,2027-07-15,200000,71054.65,Active
CARD000716,ACC000382,CUST000383,XXXX-XXXX-XXXX-9129,Debit,Visa,2020-07-29,2025-07-29,0,0.0,Active
CARD000717,ACC000383,CUST000494,XXXX-XXXX-XXXX-4899,Debit,Mastercard,2022-07-16,2027-07-16,0,0.0,Expired
CARD000718,ACC000383,CUST000494,XXXX-XXXX-XXXX-6500,Credit,Mastercard,2022-09-27,2027-09-27,100000,55466.93,Active
CARD000719,ACC000384,CUST000140,XXXX-XXXX-XXXX-5088,Debit,RuPay,2020-07-17,2025-07-17,0,0.0,Active
CARD000720,ACC000384,CUST000140,XXXX-XXXX-XXXX-1788,Credit,Mastercard,2020-08-10,2025-08-10,200000,89817.2,Active
CARD000721,ACC000385,CUST000161,XXXX-XXXX-XXXX-3725,Debit,Mastercard,2021-05-13,2026-05-13,0,0.0,Active
CARD000722,ACC000385,CUST000161,XXXX-XXXX-XXXX-2661,Credit,Mastercard,2021-12-08,2026-12-08,500000,377069.09,Active
CARD000723,ACC000386,CUST000081,XXXX-XXXX-XXXX-4695,Debit,Visa,2019-07-03,2024-07-03,0,0.0,Active
CARD000724,ACC000386,CUST000081,XXXX-XXXX-XXXX-5278,Credit,Visa,2019-12-25,2024-12-25,50000,39678.2,Active
CARD000725,ACC000387,CUST000128,XXXX-XXXX-XXXX-7151,Debit,Visa,2019-07-25,2024-07-25,0,0.0,Active
CARD000726,ACC000388,CUST000208,XXXX-XXXX-XXXX-2525,Debit,Mastercard,2021-11-06,2026-11-06,0,0.0,Active
CARD000727,ACC000388,CUST000208,XXXX-XXXX-XXXX-3703,Credit,RuPay,2022-06-27,2027-06-27,500000,253423.37,Active
CARD000728,ACC000389,CUST000007,XXXX-XXXX-XXXX-1877,Debit,Visa,2021-07-04,2026-07-04,0,0.0,Active
CARD000729,ACC000389,CUST000007,XXXX-XXXX-XXXX-9849,Credit,Mastercard,2022-05-08,2027-05-08,100000,71350.41,Active
CARD000730,ACC000390,CUST000481,XXXX-XXXX-XXXX-4891,Debit,Visa,2021-12-05,2026-12-05,0,0.0,Active
CARD000731,ACC000390,CUST000481,XXXX-XXXX-XXXX-1062,Credit,Mastercard,2022-06-28,2027-06-28,500000,446243.52,Active
CARD000732,ACC000391,CUST000228,XXXX-XXXX-XXXX-8869,Debit,Visa,2022-10-16,2027-10-16,0,0.0,Active
CARD000733,ACC000391,CUST000228,XXXX-XXXX-XXXX-2342,Credit,Mastercard,2023-03-18,2028-03-18,100000,88041.75,Active
CARD000734,ACC000392,CUST000294,XXXX-XXXX-XXXX-7512,Debit,Mastercard,2024-08-03,2029-08-03,0,0.0,Active
CARD000735,ACC000392,CUST000294,XXXX-XXXX-XXXX-7349,Credit,Visa,2025-05-29,2030-05-29,200000,187240.84,Active
CARD000736,ACC000393,CUST000466,XXXX-XXXX-XXXX-7052,Debit,Visa,2020-09-12,2025-09-12,0,0.0,Active
CARD000737,ACC000393,CUST000466,XXXX-XXXX-XXXX-4706,Credit,Mastercard,2021-02-11,2026-02-11,200000,138436.34,Active
CARD000738,ACC000394,CUST000256,XXXX-XXXX-XXXX-2584,Debit,Visa,2019-09-11,2024-09-11,0,0.0,Active
CARD000739,ACC000394,CUST000256,XXXX-XXXX-XXXX-4727,Credit,RuPay,2020-08-03,2025-08-03,500000,160253.06,Active
CARD000740,ACC000395,CUST000453,XXXX-XXXX-XXXX-9561,Debit,Mastercard,2019-04-02,2024-04-02,0,0.0,Blocked
CARD000741,ACC000395,CUST000453,XXXX-XXXX-XXXX-8803,Credit,Mastercard,2019-08-18,2024-08-18,500000,299550.0,Active
CARD000742,ACC000396,CUST000249,XXXX-XXXX-XXXX-1568,Debit,RuPay,2022-09-07,2027-09-07,0,0.0,Active
CARD000743,ACC000396,CUST000249,XXXX-XXXX-XXXX-3832,Credit,Visa,2023-04-26,2028-04-26,100000,91580.27,Blocked
CARD000744,ACC000397,CUST000016,XXXX-XXXX-XXXX-4157,Debit,Visa,2019-09-22,2024-09-22,0,0.0,Active
CARD000745,ACC000397,CUST000016,XXXX-XXXX-XXXX-4308,Credit,RuPay,2020-05-06,2025-05-06,50000,15410.2,Active
CARD000746,ACC000398,CUST000499,XXXX-XXXX-XXXX-5225,Debit,Mastercard,2021-10-03,2026-10-03,0,0.0,Active
CARD000747,ACC000398,CUST000499,XXXX-XXXX-XXXX-7510,Credit,RuPay,2022-07-25,2027-07-25,50000,46954.04,Active
CARD000748,ACC000399,CUST000392,XXXX-XXXX-XXXX-9514,Debit,Mastercard,2023-05-18,2028-05-18,0,0.0,Active
CARD000749,ACC000400,CUST000122,XXXX-XXXX-XXXX-9561,Debit,Mastercard,2023-01-09,2028-01-09,0,0.0,Active
CARD000750,ACC000400,CUST000122,XXXX-XXXX-XXXX-2641,Credit,Visa,2023-12-06,2028-12-06,100000,89626.02,Active
CARD000751,ACC000401,CUST000289,XXXX-XXXX-XXXX-5687,Debit,RuPay,2024-07-12,2029-07-12,0,0.0,Active
CARD000752,ACC000401,CUST000289,XXXX-XXXX-XXXX-8955,Credit,RuPay,2025-07-09,2030-07-09,500000,407552.18,Active
CARD000753,ACC000402,CUST000120,XXXX-XXXX-XXXX-3821,Debit,Mastercard,2024-05-12,2029-05-12,0,0.0,Active
CARD000754,ACC000402,CUST000120,XXXX-XXXX-XXXX-4892,Credit,Visa,2024-11-26,2029-11-26,500000,486426.11,Active
CARD000755,ACC000403,CUST000175,XXXX-XXXX-XXXX-5400,Debit,Mastercard,2022-09-16,2027-09-16,0,0.0,Active
CARD000756,ACC000403,CUST000175,XXXX-XXXX-XXXX-2609,Credit,Visa,2023-05-26,2028-05-26,200000,156467.1,Active
CARD000757,ACC000404,CUST000397,XXXX-XXXX-XXXX-8259,Debit,Mastercard,2023-02-26,2028-02-26,0,0.0,Active
CARD000758,ACC000405,CUST000052,XXXX-XXXX-XXXX-2462,Debit,Visa,2020-10-20,2025-10-20,0,0.0,Active
CARD000759,ACC000406,CUST000090,XXXX-XXXX-XXXX-7671,Debit,RuPay,2023-01-30,2028-01-30,0,0.0,Active
CARD000760,ACC000406,CUST000090,XXXX-XXXX-XXXX-3604,Credit,Visa,2023-10-21,2028-10-21,200000,85057.57,Active
CARD000761,ACC000407,CUST000376,XXXX-XXXX-XXXX-7609,Debit,Visa,2019-01-24,2024-01-24,0,0.0,Active
CARD000762,ACC000408,CUST000017,XXXX-XXXX-XXXX-1474,Debit,Visa,2021-07-09,2026-07-09,0,0.0,Active
CARD000763,ACC000408,CUST000017,XXXX-XXXX-XXXX-1541,Credit,Mastercard,2021-11-27,2026-11-27,100000,41411.63,Active
CARD000764,ACC000409,CUST000040,XXXX-XXXX-XXXX-4262,Debit,Mastercard,2020-11-29,2025-11-29,0,0.0,Active
CARD000765,ACC000409,CUST000040,XXXX-XXXX-XXXX-3029,Credit,RuPay,2021-11-08,2026-11-08,500000,323205.77,Active
CARD000766,ACC000410,CUST000172,XXXX-XXXX-XXXX-9008,Debit,RuPay,2021-10-30,2026-10-30,0,0.0,Active
CARD000767,ACC000410,CUST000172,XXXX-XXXX-XXXX-6640,Credit,Visa,2022-05-16,2027-05-16,500000,294591.91,Active
CARD000768,ACC000411,CUST000025,XXXX-XXXX-XXXX-2480,Debit,Mastercard,2020-11-20,2025-11-20,0,0.0,Active
CARD000769,ACC000411,CUST000025,XXXX-XXXX-XXXX-4511,Credit,Visa,2021-09-30,2026-09-30,50000,44298.24,Active
CARD000770,ACC000412,CUST000052,XXXX-XXXX-XXXX-4387,Debit,Mastercard,2021-08-02,2026-08-02,0,0.0,Active
CARD000771,ACC000412,CUST000052,XXXX-XXXX-XXXX-8767,Credit,Visa,2021-08-15,2026-08-15,50000,19737.95,Active
CARD000772,ACC000413,CUST000011,XXXX-XXXX-XXXX-1138,Debit,Visa,2019-11-19,2024-11-19,0,0.0,Active
CARD000773,ACC000413,CUST000011,XXXX-XXXX-XXXX-5511,Credit,Mastercard,2020-10-24,2025-10-24,200000,100216.33,Active
CARD000774,ACC000414,CUST000281,XXXX-XXXX-XXXX-6713,Debit,Mastercard,2022-11-12,2027-11-12,0,0.0,Active
CARD000775,ACC000414,CUST000281,XXXX-XXXX-XXXX-7506,Credit,RuPay,2023-08-08,2028-08-08,500000,394249.22,Active
CARD000776,ACC000415,CUST000221,XXXX-XXXX-XXXX-7131,Debit,RuPay,2023-11-30,2028-11-30,0,0.0,Active
CARD000777,ACC000415,CUST000221,XXXX-XXXX-XXXX-8892,Credit,Visa,2024-02-07,2029-02-07,200000,158213.37,Active
CARD000778,ACC000416,CUST000210,XXXX-XXXX-XXXX-6327,Debit,Mastercard,2021-12-30,2026-12-30,0,0.0,Active
CARD000779,ACC000416,CUST000210,XXXX-XXXX-XXXX-4937,Credit,Visa,2022-10-12,2027-10-12,200000,173629.59,Active
CARD000780,ACC000417,CUST000282,XXXX-XXXX-XXXX-7620,Debit,RuPay,2023-02-11,2028-02-11,0,0.0,Active
CARD000781,ACC000417,CUST000282,XXXX-XXXX-XXXX-9148,Credit,Mastercard,2024-01-17,2029-01-17,100000,49510.18,Active
CARD000782,ACC000418,CUST000308,XXXX-XXXX-XXXX-7628,Debit,Mastercard,2021-05-10,2026-05-10,0,0.0,Active
CARD000783,ACC000419,CUST000060,XXXX-XXXX-XXXX-4111,Debit,Mastercard,2024-07-14,2029-07-14,0,0.0,Active
CARD000784,ACC000419,CUST000060,XXXX-XXXX-XXXX-8794,Credit,RuPay,2025-06-17,2030-06-17,100000,51957.73,Active
CARD000785,ACC000420,CUST000454,XXXX-XXXX-XXXX-3785,Debit,RuPay,2019-07-11,2024-07-11,0,0.0,Active
CARD000786,ACC000420,CUST000454,XXXX-XXXX-XXXX-3096,Credit,RuPay,2020-03-29,2025-03-29,100000,79435.12,Active
CARD000787,ACC000421,CUST000289,XXXX-XXXX-XXXX-3999,Debit,RuPay,2020-02-26,2025-02-26,0,0.0,Active
CARD000788,ACC000421,CUST000289,XXXX-XXXX-XXXX-6031,Credit,Mastercard,2020-06-24,2025-06-24,50000,42221.13,Active
CARD000789,ACC000422,CUST000388,XXXX-XXXX-XXXX-7089,Debit,Mastercard,2023-05-15,2028-05-15,0,0.0,Active
CARD000790,ACC000422,CUST000388,XXXX-XXXX-XXXX-1879,Credit,RuPay,2024-01-30,2029-01-30,500000,202075.14,Active
CARD000791,ACC000423,CUST000244,XXXX-XXXX-XXXX-2166,Debit,Mastercard,2022-06-08,2027-06-08,0,0.0,Active
CARD000792,ACC000423,CUST000244,XXXX-XXXX-XXXX-9680,Credit,Mastercard,2022-12-20,2027-12-20,50000,19637.58,Active
CARD000793,ACC000424,CUST000293,XXXX-XXXX-XXXX-3470,Debit,Visa,2020-09-22,2025-09-22,0,0.0,Expired
CARD000794,ACC000424,CUST000293,XXXX-XXXX-XXXX-8496,Credit,Visa,2021-07-13,2026-07-13,200000,142713.14,Active
CARD000795,ACC000425,CUST000086,XXXX-XXXX-XXXX-3954,Debit,Visa,2020-06-22,2025-06-22,0,0.0,Active
CARD000796,ACC000426,CUST000422,XXXX-XXXX-XXXX-3897,Debit,Mastercard,2021-12-12,2026-12-12,0,0.0,Active
CARD000797,ACC000426,CUST000422,XXXX-XXXX-XXXX-3762,Credit,RuPay,2022-04-08,2027-04-08,50000,34178.14,Active
CARD000798,ACC000427,CUST000199,XXXX-XXXX-XXXX-2442,Debit,Visa,2022-02-20,2027-02-20,0,0.0,Active
CARD000799,ACC000427,CUST000199,XXXX-XXXX-XXXX-7280,Credit,Visa,2022-11-06,2027-11-06,500000,358812.28,Active
CARD000800,ACC000428,CUST000320,XXXX-XXXX-XXXX-7112,Debit,Visa,2020-04-11,2025-04-11,0,0.0,Active
CARD000801,ACC000428,CUST000320,XXXX-XXXX-XXXX-5076,Credit,Visa,2020-05-07,2025-05-07,100000,98745.87,Active
CARD000802,ACC000429,CUST000494,XXXX-XXXX-XXXX-6113,Debit,Visa,2020-02-29,2025-02-28,0,0.0,Active
CARD000803,ACC000429,CUST000494,XXXX-XXXX-XXXX-5885,Credit,Mastercard,2020-04-11,2025-04-11,200000,176617.17,Active
CARD000804,ACC000430,CUST000136,XXXX-XXXX-XXXX-9587,Debit,Mastercard,2024-05-07,2029-05-07,0,0.0,Active
CARD000805,ACC000430,CUST000136,XXXX-XXXX-XXXX-6885,Credit,Visa,2025-01-26,2030-01-26,100000,76008.7,Active
